,온도,압력,유량,전압,전류,이상여부,배치번호,공정단계,장비ID
2025-04-12 06:54:43.644677,156.55565779763518,99.9085234506826,50.628214428476745,227.42509080249047,9.879701183837112,0,3,2,EQ-A
2025-04-12 07:54:43.644677,161.45209788850275,98.69767068589235,52.34118354646356,227.1597821802378,10.069109669719614,0,3,4,EQ-A
2025-04-12 08:54:43.644677,161.5011865985177,98.78944851848694,50.486972295714615,232.55587280168572,9.51365722762312,0,3,1,EQ-A
2025-04-12 09:54:43.644677,161.55827549810374,97.5830494855423,49.39896155433654,232.84277850506714,9.849263849666213,0,3,2,EQ-B
2025-04-12 10:54:43.644677,172.7363509973909,102.86291758624914,49.945775356643175,231.39799709293683,9.807019974608584,0,3,5,EQ-C
2025-04-12 11:54:43.644677,161.84887368702346,97.89984726670431,47.8889397690736,233.89088420767933,9.954571819506898,0,3,2,EQ-C
2025-04-12 12:54:43.644677,163.78259711268205,98.84384715971352,51.006214699965646,226.07057542082546,9.91019428918898,0,3,1,EQ-A
2025-04-12 13:54:43.644677,163.2282886359418,98.82679593620023,51.494696482687914,235.60569646280157,10.135388101197517,0,3,3,EQ-A
2025-04-12 14:54:43.644677,162.26987446825237,101.54082577685726,49.2958012605614,235.17603236960724,9.695039052918311,0,3,4,EQ-B
2025-04-12 15:54:43.644677,159.0972957013161,99.58251379457191,49.29069301212613,232.60026650760307,10.01499157189432,0,3,5,EQ-C
2025-04-12 16:54:43.644677,162.727001727739,102.17812228417027,50.54168254580081,236.1364340219983,10.102911286840024,0,3,2,EQ-B
2025-04-12 17:54:43.644677,157.66917329032992,99.00014429565447,49.39476244265992,224.72317997986258,10.321704106366417,0,3,1,EQ-C
2025-04-12 18:54:43.644677,159.50321122903574,100.61129356279089,50.036082268041525,228.54444613062694,9.934336000726208,0,3,1,EQ-B
2025-04-12 19:54:43.644677,158.7212287295864,98.77730852240877,53.66908992645257,227.88809568674355,10.071031795176257,0,3,4,EQ-A
2025-04-12 20:54:43.644677,160.65762904655068,103.76760617058711,49.78064812305481,232.78964632778744,9.71859196366942,0,3,1,EQ-B
2025-04-12 21:54:43.644677,168.14491609908154,98.23536307336906,49.61746018504953,226.92891841149603,9.622810009789653,0,3,1,EQ-B
2025-04-12 22:54:43.644677,154.24886460366363,100.75290880652977,49.157304613426135,232.99806574342776,10.164449824912092,0,3,4,EQ-A
2025-04-12 23:54:43.644677,162.80329109517038,101.31417336518116,51.498198516127566,235.08421094057772,10.024861140754755,0,3,5,EQ-C
2025-04-13 00:54:43.644677,155.18165339778488,100.9683516466277,49.9766461955117,232.87471596869707,10.224287430053923,0,3,3,EQ-C
2025-04-13 01:54:43.644677,159.0247840441141,99.99013236690993,49.21665673450373,231.54372700895058,9.800994031675652,0,3,3,EQ-A
2025-04-13 02:54:43.644677,164.26710624939338,100.10226763019537,52.5208088502061,227.34435978983302,10.118513902896566,0,3,2,EQ-B
2025-04-13 03:54:43.644677,160.88974472489855,100.41075811725536,52.7037440048129,227.85264144082913,10.34524353981966,0,3,5,EQ-B
2025-04-13 04:54:43.644677,157.1199930739581,100.11123449748042,49.35553189063005,234.87787201804468,10.105574718079001,0,3,2,EQ-B
2025-04-13 05:54:43.644677,158.36388364038925,101.98057986361943,47.26321475002687,233.34605935094027,10.08350838449463,0,3,3,EQ-C
2025-04-13 06:54:43.644677,163.04803146142814,104.07555781847519,52.07054229888446,230.65264056705408,10.040561295053019,0,3,4,EQ-B
2025-04-13 07:54:43.644677,158.3813169967762,99.47878324290362,49.266886508316674,229.4228406166137,9.778980045604015,0,3,1,EQ-C
2025-04-13 08:54:43.644677,161.56922756492855,98.14084450052918,51.74155879843226,224.09500602261738,10.268313769267822,0,3,3,EQ-B
2025-04-13 09:54:43.644677,161.03006176399853,100.29194106824082,47.15557145263984,227.30864756870434,9.942098174915113,0,3,5,EQ-A
2025-04-13 10:54:43.644677,158.73521323354686,104.75312275887364,51.94126942661531,237.27861134936532,10.129441262342146,0,3,3,EQ-A
2025-04-13 11:54:43.644677,168.08132875924693,99.12796661746503,48.448804348613294,226.66666322482095,9.786236705312916,0,3,5,EQ-C
2025-04-13 12:54:43.644677,163.07409590008223,103.21237758858453,51.69845644462197,231.5926318964258,9.851475013866478,0,3,5,EQ-C
2025-04-13 13:54:43.644677,154.235267283413,103.2890393095966,50.51665973252992,234.34388914958907,10.28846836181729,0,3,5,EQ-A
2025-04-13 14:54:43.644677,161.630470628794,99.5818310536013,48.91457909078688,226.8258806862216,9.992564097485156,0,3,2,EQ-A
2025-04-13 15:54:43.644677,158.82469765638137,101.46363140144679,49.83693241459336,231.64635412154627,10.293745206287559,0,3,4,EQ-B
2025-04-13 16:54:43.644677,163.89225642491851,103.23940035967979,51.669270082726726,234.1771971006333,10.039502155603468,0,3,3,EQ-A
2025-04-13 17:54:43.644677,158.42768080633388,99.90282873224228,50.71119905574682,231.11108100746705,9.746487867895834,0,3,4,EQ-C
2025-04-13 18:54:43.644677,160.7039951929872,100.20392439876784,51.517246633059244,240.64779351676611,10.203000433182464,0,3,1,EQ-A
2025-04-13 19:54:43.644677,209.91798310498777,99.58148046109433,53.84501629186788,225.5398997724235,9.956779478808274,1,3,3,EQ-C
2025-04-13 20:54:43.644677,164.0015958652997,98.86661139121153,47.95080325618123,250.6448403176789,10.172235396489473,1,3,4,EQ-C
2025-04-13 21:54:43.644677,157.1269940086019,99.4818617742839,53.259345307674955,246.55197624079963,10.060600912862737,1,3,4,EQ-B
2025-04-13 22:54:43.644677,160.02359350395972,98.52939836711101,50.74322537425346,249.71166480621847,9.799743509847666,1,3,1,EQ-B
2025-04-13 23:54:43.644677,159.5644324371899,100.63059751762859,49.07581832332467,248.61860731339058,10.08476163461475,1,3,5,EQ-B
2025-04-14 00:54:43.644677,158.97716857041306,99.29417762106497,48.36027696326439,244.71107868862543,10.423783824308403,1,3,3,EQ-B
2025-04-14 01:54:43.644677,167.04548741721769,100.96996316112492,50.265119323511954,231.9239612578118,10.140196407233113,0,3,3,EQ-A
2025-04-14 02:54:43.644677,162.514640658819,79.31801520624795,52.11843433101534,224.97169678428818,10.048648788946547,1,3,1,EQ-B
2025-04-14 03:54:43.644677,156.9641691458299,101.1350248838308,50.370975962844156,233.1779406621847,10.237579683340153,0,3,5,EQ-A
2025-04-14 04:54:43.644677,164.22742147967855,101.97315576409619,53.102532378493564,232.16174320946436,10.093505493675316,0,3,3,EQ-B
2025-04-14 05:54:43.644677,168.2408548222041,97.2606076784619,48.16487426599507,233.29586806097234,10.093272413318566,0,3,3,EQ-B
2025-04-14 06:54:43.644677,164.6060269074813,101.20566563590137,50.562089773078654,234.69153712260132,9.87628627325569,0,3,3,EQ-C
2025-04-14 07:54:43.644677,156.09574519977681,102.62627086393391,48.49283346912324,232.38571122032255,10.096990258612777,0,3,5,EQ-A
2025-04-14 08:54:43.644677,143.5404004954492,98.56118867134967,51.1833101735433,231.64814547099763,10.23029960631966,1,3,1,EQ-C
2025-04-14 09:54:43.644677,149.37012787183465,103.36116599866912,52.05169100410179,228.2101962523416,9.918010843377292,1,3,3,EQ-B
2025-04-14 10:54:43.644677,142.7791527631831,101.26739050656627,49.86775583482112,228.76398176974888,10.294318519303443,1,3,4,EQ-A
2025-04-14 11:54:43.644677,146.60680390626732,99.38868314662594,46.2233464785114,235.08318787970433,10.041085953264808,1,3,5,EQ-B
2025-04-14 12:54:43.644677,147.6972812171421,100.46463539009264,50.88916409751633,235.90295239139758,9.907796800029127,1,3,2,EQ-C
2025-04-14 13:54:43.644677,158.0115825045266,101.48122022576297,51.27857295778261,230.3076492887467,10.22133954997605,0,3,1,EQ-A
2025-04-14 14:54:43.644677,160.88755271381015,100.66966093602876,51.21680987527756,231.23931305819372,10.00649948907776,0,3,4,EQ-C
2025-04-14 15:54:43.644677,150.26481989996978,101.43244883751062,52.59415916980359,228.05366311688746,13.07484375636517,1,3,3,EQ-B
2025-04-14 16:54:43.644677,157.63596538782085,98.99083944100197,48.74020596338582,234.95978034315996,10.003903104237,0,3,2,EQ-B
2025-04-14 17:54:43.644677,160.1887364331279,100.79758317561269,51.64900864463663,233.24868635007772,10.041560489633605,0,3,1,EQ-B
2025-04-14 18:54:43.644677,156.84990704799537,98.1484013324308,52.492104681402395,237.47990910942403,10.132719250116292,0,3,5,EQ-A
2025-04-14 19:54:43.644677,166.4276472090038,100.30776132903468,47.52882545793831,228.0585326052992,10.097796652726586,0,3,2,EQ-C
2025-04-14 20:54:43.644677,156.1947926011547,98.97445252807042,51.01371830704335,229.7019041976294,9.715507896309216,0,3,2,EQ-C
2025-04-14 21:54:43.644677,159.4693584149775,99.24220344766745,49.62778696697093,231.7076597790527,9.859934711849306,0,3,4,EQ-B
2025-04-14 22:54:43.644677,161.34483409882353,102.51467137928569,50.3186449654322,233.06399730028915,10.20035327285863,0,3,1,EQ-C
2025-04-14 23:54:43.644677,165.68478005470584,102.25911807989985,51.019728684806616,230.16164363266,10.022004023074015,0,3,4,EQ-A
2025-04-15 00:54:43.644677,156.06450710842176,101.44058734102191,49.61330953265403,227.94084397750754,9.955247163489092,0,3,4,EQ-B
2025-04-15 01:54:43.644677,164.69681171415758,98.5892783290329,49.28361947155116,233.75762430338628,9.814550957805805,0,3,3,EQ-B
2025-04-15 02:54:43.644677,160.82133349309254,99.86626422868895,50.45053234066033,233.1910078315125,9.85940511093872,0,3,5,EQ-B
2025-04-15 03:54:43.644677,157.48192501849124,102.39863976095751,48.56473369622086,227.69937352010533,9.700714586105562,0,3,2,EQ-A
2025-04-15 04:54:43.644677,162.25917102604078,100.59560791198145,48.549704507772965,235.23696878218155,10.019061185807907,0,3,1,EQ-B
2025-04-15 05:54:43.644677,161.34640876415523,104.20698745609133,51.473727027716,234.58353880956568,9.934404225515342,0,3,5,EQ-B
2025-04-15 06:54:43.644677,158.64508612809146,100.97843425830101,48.40824780071263,231.09346404278008,9.87119247076682,0,3,5,EQ-B
2025-04-15 07:54:43.644677,160.84033618159424,100.62391314329713,51.414352117329095,230.87298877288094,10.019029224053382,0,3,1,EQ-B
2025-04-15 08:54:43.644677,159.28409802945862,99.76904423582808,51.05522383092216,232.4153359227175,10.089085606092013,0,3,5,EQ-C
2025-04-15 09:54:43.644677,160.90668329377908,100.48671424610792,47.38780152348645,227.65594857542072,10.375280929182068,0,3,3,EQ-B
2025-04-15 10:54:43.644677,162.69425290160623,99.9894589326338,49.114300906041954,230.58725558374968,9.772376962732936,0,3,5,EQ-A
2025-04-15 11:54:43.644677,165.73181759962583,101.40272856738498,52.21272977798295,223.2704830637774,10.215484917840488,0,3,3,EQ-B
2025-04-15 12:54:43.644677,156.27611672478974,101.79558805509727,48.565808308540156,233.32368720588903,10.182292012879806,0,3,2,EQ-B
2025-04-15 13:54:43.644677,167.46852685507352,98.86922536892973,49.405200699260675,225.15343819807975,9.888071990414847,0,3,2,EQ-C
2025-04-15 14:54:43.644677,153.80692244830402,97.93821930075988,50.92704237877601,235.32528120814237,10.049566748099956,0,3,4,EQ-B
2025-04-15 15:54:43.644677,159.76266260946474,97.07396417461952,51.439957311929334,229.16821261302852,9.937158438089567,0,3,3,EQ-C
2025-04-15 16:54:43.644677,162.18371314384214,100.95798010596768,49.69209641770595,229.5170991824563,10.042080886181134,0,3,2,EQ-A
2025-04-15 17:54:43.644677,161.11269735176757,98.24908455270227,49.09217857183933,228.08361143903576,10.260324725199967,0,3,5,EQ-C
2025-04-15 18:54:43.644677,158.05320192984468,96.47628250970251,52.435049934120826,229.16873741617306,10.107377721900884,0,3,1,EQ-B
2025-04-15 19:54:43.644677,159.38739120874257,100.68819702918502,52.938732127962716,234.80956986042693,10.088824664368916,1,3,1,EQ-A
2025-04-15 20:54:43.644677,158.3895656685261,102.83811692108243,51.64788114333077,221.7402065956053,9.929926885877004,1,3,3,EQ-B
2025-04-15 21:54:43.644677,158.01967770060008,97.31532859264057,50.134310349482114,234.24077817737475,9.751868567033318,1,3,4,EQ-C
2025-04-15 22:54:43.644677,162.76716346488595,97.36506286149401,48.620468701339725,231.06190141182157,9.962013121984059,1,3,5,EQ-A
2025-04-15 23:54:43.644677,161.07579299373538,94.74591961783855,48.55879667599834,225.8623358809945,10.195388427836578,1,3,3,EQ-A
2025-04-16 00:54:43.644677,157.5263337807553,93.0865334604935,50.78887305792168,226.2516577881267,9.737273645482933,1,3,1,EQ-C
2025-04-16 01:54:43.644677,162.78474703424547,93.42483452971359,50.590370759548456,235.37405754016197,9.813455811110616,1,3,3,EQ-C
2025-04-16 02:54:43.644677,160.76026953830913,90.05084466071247,52.203966555937605,226.58424820224465,10.007841512808367,1,3,5,EQ-A
2025-04-16 03:54:43.644677,162.39519544938153,89.62181471674567,50.92691101418608,225.84115335126515,9.820173621854709,1,3,2,EQ-A
2025-04-16 04:54:43.644677,161.7340470448877,88.3538051295645,47.31250828297146,233.42633271302472,9.849676970737915,1,3,5,EQ-C
2025-04-16 05:54:43.644677,156.82156044381722,98.67895448404032,51.545684602983584,230.7133867345105,9.908644093723176,0,4,2,EQ-B
2025-04-16 06:54:43.644677,157.66721546954486,101.42064671766158,48.10380842291002,226.4080670150801,9.74912137947838,0,4,2,EQ-A
2025-04-16 07:54:43.644677,161.9751401018145,99.4504811145428,49.10212858911456,230.20624466941902,9.811854429867454,0,4,2,EQ-C
2025-04-16 08:54:43.644677,161.46852388499778,98.45740290095503,50.13397851052926,226.01478072141862,10.088935802808862,0,4,3,EQ-B
2025-04-16 09:54:43.644677,159.31424999538382,100.5861440602495,53.01807347060542,233.053326636673,9.751301135058055,0,4,1,EQ-A
2025-04-16 10:54:43.644677,159.72520107735872,98.16960826351298,54.85025249317365,232.87201301590656,9.70039346756733,0,4,3,EQ-A
2025-04-16 11:54:43.644677,163.5434540294612,99.68925411736511,50.65349062031019,231.05792503957295,9.85922438891934,0,4,1,EQ-C
2025-04-16 12:54:43.644677,157.2634520437017,99.6024800088369,49.31235063870992,230.44089354397786,10.083760417409366,0,4,5,EQ-B
2025-04-16 13:54:43.644677,161.01017527146868,101.40308461017024,50.484101414585176,235.05714441712647,9.926505565378944,0,4,4,EQ-A
2025-04-16 14:54:43.644677,158.46412779338527,100.36021537221572,51.048477360538854,229.13705772612568,9.879474985388976,0,4,5,EQ-B
2025-04-16 15:54:43.644677,158.36456041837604,99.50337061665815,49.010636171971406,225.1505840110641,9.96190135437594,0,4,3,EQ-B
2025-04-16 16:54:43.644677,162.70533960808945,100.88431888273323,52.51339397725328,230.54099647757317,9.66118626626333,0,4,3,EQ-A
2025-04-16 17:54:43.644677,161.74729701408012,101.81496717375553,49.881405857379015,235.94939934924375,10.032246401501839,0,4,1,EQ-B
2025-04-16 18:54:43.644677,161.6613887623713,100.40452883177103,50.304416803003576,225.56715833174968,10.011390337352399,0,4,3,EQ-A
2025-04-16 19:54:43.644677,163.25573618388574,99.46932444642462,50.56194383344309,227.699264271058,9.876988928985947,0,4,2,EQ-B
2025-04-16 20:54:43.644677,158.929319564461,97.24325965892564,50.132297730533324,230.24746021935664,10.110619423250325,0,4,3,EQ-A
2025-04-16 21:54:43.644677,161.0884126570885,97.63242860459368,50.80585221050199,228.63555325608615,9.752845787813092,0,4,1,EQ-C
2025-04-16 22:54:43.644677,157.7377511785533,98.87727900967464,48.35723153935422,225.49762843260712,10.126583517235503,0,4,1,EQ-A
2025-04-16 23:54:43.644677,159.81011887054547,98.34892851085986,48.434279257881954,232.46909054968557,9.962227162378408,0,4,2,EQ-A
2025-04-17 00:54:43.644677,158.25424180644984,99.03240715552866,47.51043560555158,236.42152106106633,9.878310501070745,0,4,1,EQ-A
2025-04-17 01:54:43.644677,158.97079948955988,99.41815634462058,50.05624185415912,229.3012511363305,9.929061707751154,0,4,4,EQ-B
2025-04-17 02:54:43.644677,160.59174606936028,100.18676591621316,50.602172164805474,225.59432835211723,9.912517004926706,0,4,5,EQ-C
2025-04-17 03:54:43.644677,155.8419199739686,99.16716316227493,50.04761590262655,223.40612050123525,10.131846595306959,0,4,3,EQ-B
2025-04-17 04:54:43.644677,165.50644277602427,100.07674533491338,52.056729984115606,229.39173846114335,9.747144404941801,0,4,4,EQ-B
2025-04-17 05:54:43.644677,155.14202592868705,99.35516595819324,49.238381902127955,232.17500834474026,9.79768432015987,0,4,3,EQ-A
2025-04-17 06:54:43.644677,154.41286088064652,95.93763385104636,50.344647554290326,230.04404874492354,10.095724961509028,0,4,4,EQ-B
2025-04-17 07:54:43.644677,162.2864421185127,97.64747728039166,47.393534809857385,228.4180597371163,9.822047804478315,0,4,3,EQ-A
2025-04-17 08:54:43.644677,161.03207738118945,98.95645494112048,48.551434696532496,226.42896289534866,10.06974893295425,0,4,2,EQ-C
2025-04-17 09:54:43.644677,160.44197771436004,97.16463125735791,50.340018758036045,224.72103288179255,10.20131824671076,0,4,1,EQ-B
2025-04-17 10:54:43.644677,160.4257205903647,100.16549899640222,50.58078796431379,231.1137399805667,9.849595940150582,0,4,1,EQ-B
2025-04-17 11:54:43.644677,158.26138284869384,101.7023540996646,48.66115779965148,231.34811082946885,10.028670659005062,0,4,2,EQ-B
2025-04-17 12:54:43.644677,155.28367070164194,101.16852905612622,49.01792721686724,223.12208598429226,9.72144388343976,0,4,4,EQ-A
2025-04-17 13:54:43.644677,158.50088632332594,98.76836411312307,46.59431265353874,233.54766772328244,10.038199106145312,0,4,5,EQ-A
2025-04-17 14:54:43.644677,155.9660852886522,101.59618905826288,48.51659682883529,230.13686173000593,9.944401880682424,0,4,4,EQ-B
2025-04-17 15:54:43.644677,161.45020392654482,99.347681502913,50.58387434677581,232.86512029897162,9.988829954450985,0,4,1,EQ-B
2025-04-17 16:54:43.644677,157.68757985952143,98.52707561373423,50.0475605924419,223.7040119695782,9.80129321122053,0,4,5,EQ-C
2025-04-17 17:54:43.644677,155.4055563870078,98.05626908225652,49.91304972379344,223.60446652493138,9.631013449554613,0,4,3,EQ-C
2025-04-17 18:54:43.644677,157.06686871968932,98.56496128511944,49.152033574567916,227.64159049264163,9.99078308705155,0,4,5,EQ-C
2025-04-17 19:54:43.644677,159.49705358491067,98.41334633776059,49.072079633042925,229.7965634936426,9.562130244786355,0,4,4,EQ-C
2025-04-17 20:54:43.644677,156.22553282703072,99.33633437214779,47.951772102399566,234.09248407946717,9.852338984778441,0,4,2,EQ-C
2025-04-17 21:54:43.644677,155.34943580591133,99.3127085306495,50.209799262570606,230.4437668371832,10.0613721672933,0,4,3,EQ-A
2025-04-17 22:54:43.644677,158.88958973616587,99.0437262158521,49.74027108957873,227.2683614418194,9.93584790753848,0,4,4,EQ-C
2025-04-17 23:54:43.644677,158.88257033459647,99.76123783169429,49.853038962105025,224.64478440534776,10.228024529010005,0,4,3,EQ-C
2025-04-18 00:54:43.644677,156.36652121022757,101.01257635537624,48.1514411596197,232.15633370386183,10.073668115170197,0,4,5,EQ-B
2025-04-18 01:54:43.644677,156.47813299257203,100.60672056471876,45.43522547253113,224.83257592546406,9.79342996917739,0,4,1,EQ-A
2025-04-18 02:54:43.644677,202.24241001436616,96.54607590655093,50.84949370689026,233.4700402238426,9.906642815371981,1,4,4,EQ-C
2025-04-18 03:54:43.644677,153.21004543650528,94.76196139591158,48.220434194067494,227.08904440947467,9.893954544984076,0,4,2,EQ-C
2025-04-18 04:54:43.644677,153.3422661085223,100.57410586362086,47.57894640481686,233.33575226517033,9.637994473931185,0,4,5,EQ-C
2025-04-18 05:54:43.644677,155.6374591073945,96.73800542509227,50.17193477564128,230.29537747843355,9.744880506164405,0,4,4,EQ-B
2025-04-18 06:54:43.644677,157.32088970255268,98.64158110097495,48.36283570426419,227.57572857678397,9.808158859249632,0,4,2,EQ-B
2025-04-18 07:54:43.644677,159.0704935390269,97.06687911675118,50.78362813359448,226.30281374761313,8.762336665542353,1,4,4,EQ-B
2025-04-18 08:54:43.644677,162.95539181552672,96.01546815021408,50.047112128808614,226.90117816787463,9.109792465993351,1,4,5,EQ-C
2025-04-18 09:54:43.644677,160.9014525497567,99.92373144988296,50.16057577487579,229.47030944700077,9.060617382845326,1,4,4,EQ-B
2025-04-18 10:54:43.644677,157.5161516805698,100.28989865739503,46.74804720488974,228.30646843450697,8.823648355470466,1,4,3,EQ-C
2025-04-18 11:54:43.644677,157.9942246847507,98.0679553543353,51.048712664523826,226.0782406841973,9.170249413100871,1,4,5,EQ-A
2025-04-18 12:54:43.644677,154.72581212283902,94.71538451557434,49.46920588787229,227.51547197057295,10.022690957696746,0,4,4,EQ-C
2025-04-18 13:54:43.644677,158.0174556682011,98.1291756470004,48.42412116201087,228.34108955390624,9.94179738588627,0,4,1,EQ-B
2025-04-18 14:54:43.644677,157.13017545038758,99.69919213239827,49.28516623563111,220.99659059873866,9.850607183137907,0,4,4,EQ-A
2025-04-18 15:54:43.644677,159.18290850398475,96.58873737013867,46.09319792993169,229.63440701882013,10.003932690434866,0,4,3,EQ-C
2025-04-18 16:54:43.644677,155.36614414688052,99.36739017899272,49.742878331828585,224.85784320966556,10.019549091348862,0,4,2,EQ-A
2025-04-18 17:54:43.644677,159.8727136903239,99.04526290613835,47.355160141123214,224.2971172988342,9.958311860429284,0,4,2,EQ-A
2025-04-18 18:54:43.644677,163.27022793395227,100.04603494464031,46.826098635565934,222.53661706690798,9.770619536124721,0,4,2,EQ-A
2025-04-18 19:54:43.644677,157.8196481983324,99.29039162728455,46.55382570289781,222.2025403669623,9.955209228911293,0,4,1,EQ-C
2025-04-18 20:54:43.644677,159.54383025510157,97.48061402258328,50.95687621570242,223.6866328377308,10.1094863342095,0,4,3,EQ-B
2025-04-18 21:54:43.644677,160.52938528356023,101.10873849170241,48.06568033277362,225.86550211908823,9.812007089124204,0,4,5,EQ-C
2025-04-18 22:54:43.644677,156.91710097711706,98.86303531998998,51.68346412489576,234.76536634182509,10.262381684025565,0,4,2,EQ-B
2025-04-18 23:54:43.644677,159.0285345051589,99.09527221704553,48.247777344474926,226.52862731280683,9.826472822625314,0,4,3,EQ-C
2025-04-19 00:54:43.644677,158.3520262518292,97.59957919282293,46.30942919529001,228.90255193678328,9.920903748017848,0,4,4,EQ-C
2025-04-19 01:54:43.644677,158.66553940072413,98.43117245079482,47.30910213619958,229.67489036058245,9.804916687610344,0,4,1,EQ-C
2025-04-19 02:54:43.644677,155.7945351673754,97.71094603340197,51.245303256791686,228.80811840094643,9.95577352833139,0,4,3,EQ-B
2025-04-19 03:54:43.644677,158.48556933367882,98.91369094320213,48.94210407984672,228.14572388372903,9.629823155534904,0,4,3,EQ-C
2025-04-19 04:54:43.644677,160.0978193365468,102.07175998310156,48.305100355379984,224.45351248706447,9.830884285150312,0,4,5,EQ-A
2025-04-19 05:54:43.644677,163.31021704677565,96.95003393884383,49.503232886817415,233.30949684838956,9.741633384314849,0,4,3,EQ-C
2025-04-19 06:54:43.644677,161.7071452641214,96.56551892545745,50.091092482197936,234.53356465596366,9.948035183507251,0,4,5,EQ-A
2025-04-19 07:54:43.644677,165.72457824224628,101.7256022377599,51.13598305177465,222.93844107013214,10.093106398445206,0,4,1,EQ-B
2025-04-19 08:54:43.644677,156.02839377053664,98.94423669482862,51.70727487323662,225.17279034387553,10.0369786468606,0,4,1,EQ-B
2025-04-19 09:54:43.644677,161.53402158621722,98.19802183414095,48.713528655592334,227.69358498922492,9.536037746380932,0,4,4,EQ-C
2025-04-19 10:54:43.644677,159.27860721301295,101.06690807593601,47.12365412013915,225.45234121085113,10.273718301848904,0,4,5,EQ-C
2025-04-19 11:54:43.644677,166.00906653865624,98.34550248107055,48.66575311209321,230.39627527278356,9.984699494833345,0,4,5,EQ-C
2025-04-19 12:54:43.644677,156.05868740913584,102.4198570360714,49.810308357798,226.3254410189643,9.808234227933818,0,4,2,EQ-A
2025-04-19 13:54:43.644677,155.99822835432423,100.52852703302885,47.792385703779054,236.01415472094882,9.966053044578164,0,4,2,EQ-B
2025-04-19 14:54:43.644677,156.8445645340276,98.60808432917766,47.826018484595416,232.81103533331964,9.971491971359164,0,4,4,EQ-A
2025-04-19 15:54:43.644677,151.80903642934655,103.03985811063212,50.01732422443942,229.59726894581996,9.833292989360368,0,4,1,EQ-A
2025-04-19 16:54:43.644677,157.18318724242926,98.45832711901033,49.38676473806514,232.35899152576422,9.979771310291934,0,4,2,EQ-C
2025-04-19 17:54:43.644677,156.4530987151181,100.72859608016405,49.54643211916785,232.6698756681548,9.847931664744802,0,4,3,EQ-C
2025-04-19 18:54:43.644677,159.53346695795125,100.01489813552611,48.251918277015164,227.15232937616975,9.884214051369858,0,4,1,EQ-A
2025-04-19 19:54:43.644677,160.22068472352095,101.71031788446321,49.1567478784556,226.36077398912389,9.839695050920675,0,4,3,EQ-A
2025-04-19 20:54:43.644677,165.38542830716884,102.1682814161027,48.02537418111077,229.39200238634805,9.717797727199187,0,4,5,EQ-C
2025-04-19 21:54:43.644677,162.35026842337322,99.64443472981948,51.074758499917834,232.0543093777462,9.983415526506883,0,4,1,EQ-C
2025-04-19 22:54:43.644677,157.3104281918078,98.3610237380976,51.3421357465475,229.69697503952722,10.059221924953514,0,4,4,EQ-A
2025-04-19 23:54:43.644677,156.290515481841,100.40923576473295,46.56563575610426,224.02857611236553,10.050075485329502,0,4,5,EQ-C
2025-04-20 00:54:43.644677,160.97724232758026,98.53923026169244,48.1195711109586,226.66143027605577,10.103529796567134,0,4,5,EQ-C
2025-04-20 01:54:43.644677,154.98945541089654,103.05076179636038,47.20090095866586,229.14365655565075,10.023568340050744,0,4,3,EQ-A
2025-04-20 02:54:43.644677,165.5482064872818,99.94923085235487,48.63829874320549,229.19112525334785,9.883379613685548,0,4,5,EQ-A
2025-04-20 03:54:43.644677,163.4282617857733,99.13952810616432,49.60933407536724,236.0719353060017,10.114783713240314,0,4,2,EQ-B
2025-04-20 04:54:43.644677,157.98661539866185,100.08306762928028,47.359191753341214,224.9305744310142,9.751273788643553,0,4,1,EQ-A
2025-04-20 05:54:43.644677,153.89406291010806,97.557045187656,48.26582264832998,231.28980881319725,9.830113669935137,0,4,2,EQ-C
2025-04-20 06:54:43.644677,164.1715825389075,98.20998058166032,48.156075025708894,234.62238498611708,9.822233719347265,0,4,3,EQ-A
2025-04-20 07:54:43.644677,159.33117302868246,101.85717610300297,50.201931805427165,237.28447166426716,10.165657968832779,0,4,3,EQ-A
2025-04-20 08:54:43.644677,163.89340766406954,98.78885284712668,49.99925054047276,228.41936188021148,10.14549908356458,0,4,1,EQ-A
2025-04-20 09:54:43.644677,154.50700630121747,98.16603094412945,48.70798665970393,231.45986333959937,10.072305797700766,0,5,5,EQ-B
2025-04-20 10:54:43.644677,157.8782395629942,100.83249940729887,50.232779606652386,231.7753574968356,10.17246279284397,0,5,4,EQ-B
2025-04-20 11:54:43.644677,159.94795391150276,101.94141104732607,49.05410398190896,230.58208068428647,9.849976615220108,0,5,3,EQ-C
2025-04-20 12:54:43.644677,160.1412712283082,101.19059014232131,49.53957610733612,229.6551852449614,10.057332649098118,0,5,1,EQ-B
2025-04-20 13:54:43.644677,158.53846946716573,101.67942332905797,52.80843066987917,231.49193900376338,9.981071980540968,0,5,4,EQ-A
2025-04-20 14:54:43.644677,162.1686452858389,98.78491427472451,52.28034117532419,221.65165856061495,10.14577095954818,0,5,5,EQ-B
2025-04-20 15:54:43.644677,156.58725669024548,97.70331128285733,47.90702699921441,232.41955642172957,9.988095533984007,0,5,3,EQ-A
2025-04-20 16:54:43.644677,159.72457631598124,102.60181005295192,51.48247466282473,230.6197676115921,9.94580158190093,0,5,1,EQ-B
2025-04-20 17:54:43.644677,160.65296310654327,99.58818910234824,51.47831642457113,229.51039467824273,10.102750303135346,0,5,1,EQ-B
2025-04-20 18:54:43.644677,162.01914653780722,99.73412018471394,48.238403064218,237.12722441000992,10.161245715745777,0,5,1,EQ-B
